No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
2,14,11.8956,100.154,2.07181,3.26742,679.717,214.172,-6.72625,14.7157,26921.4,398.408,1,2,3,4,5,0
2,15,11.886,101.205,3.19562,2.52015,793.466,136.136,-1.92779,9.80216,37033,371.142,1,2,3,4,5,0
2,16,14.956,99.5799,2.20775,2.42866,1114.9,289.442,1.57473,6.22371,37069.9,503.734,1,2,3,4,5,0
2,17,13.4465,99.7841,2.06786,2.61123,1413.73,354.971,10.0451,11.5624,47620.5,645.03,1,2,3,4,5,0
2,18,12.5278,100.707,2.3423,2.75435,1250.93,332.47,21.0452,-8.00146,48656.3,635,1,2,3,4,5,0
2,19,13.2333,99.1404,2.30389,3.67337,552.942,465.432,3.60918,-9.13369,25578.4,627.183,1,2,3,4,5,0
2,20,12.3,100.193,2.04332,2.05382,746.716,410.048,34.7239,-28.5406,18725.2,524.68,1,2,3,4,5,0
2,21,14.9444,100.663,1.46676,1.16588,1095.15,410.165,19.3836,-25.4863,11012.8,482.882,1,2,3,4,5,0
2,22,17.5889,101.133,0.890201,0.277939,1443.58,410.282,4.04331,-22.4321,3300.41,441.083,1,2,3,4,5,0
2,23,24.0763,104.899,1.59325,1.22804,788.892,377.148,-11.9024,2.95231,9700.2,436.615,1,2,3,4,5,0
2,24,28.0315,105.409,2.24417,1.13637,564.413,396.516,-19.8768,-4.13988,10390,430.266,1,2,3,4,5,0
2,25,23.4291,107.074,1.98064,2.38502,1040.47,335.582,-3.26598,-6.65193,30448.8,495.172,1,1,1,1,5,0
2,26,23.833,106.986,2.06185,1.93439,651.463,379.933,-28.4698,-34.8217,16664,513.923,,,,,,0
3,1,16.9226,124.206,1.64589,0.925184,953.25,571.997,60.5962,25.8968,9175.5,619.858,1,2,3,4,5,0
3,2,18.1458,125.799,1.25019,2.23316,839.814,731.804,18.7703,24.3219,18758.6,822.799,1,2,3,4,5,0
3,3,17.2927,123.888,1.22608,1.70726,874.827,764.963,16.1932,53.7475,11533.2,808.302,1,2,3,4,4,0
3,4,18.0222,124.445,2.4831,2.88605,779.904,486.734,19.6916,55.6424,35924.1,711.302,1,2,3,3,4,0
3,5,17.9504,125.31,1.51636,1.68903,727.751,530.449,2.66667,10.4221,11717,620.136,1,2,3,4,5,0
3,6,19.1949,126.056,2.15088,3.81657,757.37,477.002,16.8781,23.2655,34637.4,721.278,1,2,3,4,5,0
3,7,19.2952,128.071,1.8745,3.27883,716.007,583.954,9.00421,19.1905,22570.2,719.228,1,2,3,4,5,0
3,8,19.3955,130.086,1.59813,2.74108,674.644,690.906,1.13034,15.1156,10503.1,717.177,1,2,3,4,5,0
3,9,16.5536,127.729,2.34133,2.0844,572.637,548.605,5.70702,-2.36774,15149.4,640.586,1,2,3,4,5,0
3,10,19.4035,131.652,1.85448,3.57073,678.77,589.541,-16.4293,-1.00523,25768.1,752.059,1,2,3,4,5,0
3,11,16.9558,127.929,2.1932,3.18609,749.87,472.926,-2.43716,12.3474,30814.1,654.396,1,2,3,4,5,0
3,12,17.7337,126.058,1.64442,2.44908,783.773,427.846,-27.1512,22.1248,18861.5,553.562,1,2,2,3,4,0
3,13,16.729,126.656,2.28673,1.52446,735.992,346.301,-13.0213,3.72688,15980.3,452.473,1,2,2,3,4,0
