No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
1,16,183.78136161787282,0.5,3.181980515339464,3.181980515339464,1233.0,0.0,0.0,0.0,21831.0,559.7692307692307,1,2,2,3,4,0
1,17,185.09418356957863,0.5,3.181980515339464,3.181980515339464,1359.0,0.0,0.0,0.0,27042.0,693.3846153846154,1,2,2,3,4,0
1,18,185.28938301203362,0.5,3.181980515339464,3.181980515339464,1512.0,0.0,0.0,0.0,29364.0,752.9230769230769,1,2,3,3,4,0
1,19,183.39125302954594,0.5,3.181980515339464,3.181980515339464,1179.0,0.0,0.0,0.0,22606.0,579.6410256410256,1,2,2,3,4,0
1,20,182.76155170557897,0.5,3.181980515339464,3.181980515339464,1138.0,0.0,0.0,0.0,23629.0,605.8717948717949,1,2,2,3,4,0
1,21,181.54552695118082,0.5,3.181980515339464,3.181980515339464,1467.0,0.0,0.0,0.0,21777.0,558.3846153846154,1,1,2,3,4,0
1,22,182.01710443971157,0.5,3.181980515339464,3.181980515339464,1192.0,0.0,0.0,0.0,12998.0,333.28205128205127,1,1,2,1,1,0
1,23,182.10433547048413,0.5,3.181980515339464,3.181980515339464,1040.0,0.0,0.0,0.0,12746.0,326.8205128205128,1,1,2,1,1,0
1,24,181.9513604826784,0.5,3.181980515339464,3.181980515339464,1140.0,0.0,0.0,0.0,13911.0,356.6923076923077,1,2,2,3,4,0
1,25,180.8068933901445,0.5,3.181980515339464,3.181980515339464,1185.0,0.0,0.0,0.0,18281.0,468.7435897435897,1,2,2,3,4,0
1,26,182.0255373894644,0.5,3.181980515339464,3.181980515339464,1029.0,0.0,0.0,0.0,14194.0,363.94871794871796,1,2,2,3,4,0
1,27,181.85571503909028,0.5,3.181980515339464,3.181980515339464,862.0,0.0,0.0,0.0,12009.0,307.9230769230769,1,2,2,3,4,0
1,28,182.39300409080076,0.5,3.181980515339464,3.181980515339464,1295.0,0.0,0.0,0.0,14729.0,377.6666666666667,1,2,2,3,4,0
1,29,181.12278437944812,0.5,3.181980515339464,3.181980515339464,1218.0,0.0,0.0,0.0,24412.0,625.9487179487179,1,2,2,3,4,0
1,30,180.86440484117793,0.5,3.181980515339464,3.181980515339464,1770.0,0.0,0.0,0.0,28565.0,732.4358974358975,1,2,2,3,4,0
1,31,182.53897491795837,0.5,3.181980515339464,3.181980515339464,1839.0,0.0,0.0,0.0,24372.0,624.9230769230769,1,2,2,3,4,0
1,32,183.66207076690742,0.5,3.181980515339464,3.181980515339464,1333.0,0.0,0.0,0.0,29119.0,746.6410256410256,1,1,2,3,4,0
1,33,183.50200102722746,0.5,3.181980515339464,3.181980515339464,1383.0,0.0,0.0,0.0,30155.0,773.2051282051282,1,1,2,3,4,0
1,34,182.56802580174835,0.5,3.181980515339464,3.181980515339464,1351.0,0.0,0.0,0.0,21550.0,552.5641025641025,1,1,2,3,4,0
1,35,182.003111496861,0.5,3.181980515339464,3.181980515339464,1180.0,0.0,0.0,0.0,21960.0,563.0769230769231,1,1,2,2,4,0
1,36,182.73720319393934,0.5,3.181980515339464,3.181980515339464,1114.0,0.0,0.0,0.0,21654.0,555.2307692307693,1,1,2,2,1,0
1,37,182.55232018901611,0.5,3.181980515339464,3.181980515339464,1202.0,0.0,0.0,0.0,18254.0,468.05128205128204,1,1,1,2,1,0
1,38,182.80577392581796,0.5,3.181980515339464,3.181980515339464,826.0,0.0,0.0,0.0,12199.0,312.79487179487177,1,1,1,2,2,0
1,39,182.96005743631255,0.5,3.181980515339464,3.181980515339464,836.0,0.0,0.0,0.0,11727.0,300.6923076923077,1,1,2,2,3,0
1,40,182.24855235492524,0.5,3.181980515339464,3.181980515339464,887.0,0.0,0.0,0.0,14580.0,373.84615384615387,1,1,2,2,3,0
1,41,182.9773284964259,0.5,3.181980515339464,3.181980515339464,1069.0,0.0,0.0,0.0,15610.0,400.2564102564103,1,1,1,2,2,0
