Method,SimplevbSPT

Model,1
Name,Lower bound,lnZs,kl,kl pi, kl diffusion, kl b
Value,53596.6,55400.3,1803.65,0,1803.65,0
Prior name,0
wa1,None
wa2,None
wpi,1418
n,23265
c,227.155
wb[0],28937
,Diffusion coefficient[um/s],,Initial Probability,
State,Average,Std,Average,Std
1,0.0610266,0.000400116,1,0
Transition Probability,1(Ave),1(Std)
1,1,0

Model,2
Name,Lower bound,lnZs,kl,kl pi, kl diffusion, kl b
Value,65930.9,69046.4,3115.53,108.285,2508.05,499.195
Prior name,0,1
wa1,None
wa2,None
wpi,976.957,1150.04
n,13368,10606.1
c,16.7628,211.097
wb[0],18263.2,1861.87
wb[1],1926.74,15393.2
,Diffusion coefficient[um/s],,Initial Probability,
State,Average,Std,Average,Std
1,0.00783782,6.77947e-05,0.459312,0.0108029
2,0.124408,0.00120812,0.540688,0.0108029
Transition Probability,1(Ave),1(Std),2(Ave),2(Std)
1,0.907485,0.00204242,0.0925146,0.00204242
2,0.111244,0.00238916,0.888756,0.00238916

Model,3
Name,Lower bound,lnZs,kl,kl pi, kl diffusion, kl b
Value,66917.4,70854.3,3936.89,129.408,3116.7,690.778
Prior name,0,1,2
wa1,None
wa2,None
wpi,844.946,953.58,1037.47
n,7950.31,9101.29,7631.36
c,5.30721,29.4745,193.787
wb[0],13241.8,1285.71,1043.95
wb[1],1309.47,13898,1430.14
wb[2],1062.17,1472.09,12627.8
,Diffusion coefficient[um/s],,Initial Probability,
State,Average,Std,Average,Std
1,0.0041727,4.68037e-05,0.297936,0.00858658
2,0.0202428,0.000212211,0.336241,0.00886954
3,0.15873,0.00181725,0.365823,0.00904297
Transition Probability,1(Ave),1(Std),2(Ave),2(Std),3(Ave),3(Std)
1,0.850389,0.00285833,0.0825685,0.00220554,0.0670429,0.00200415
2,0.0787058,0.00208759,0.835336,0.00287523,0.0859583,0.00217305
3,0.070055,0.00207279,0.0970904,0.00240446,0.832855,0.00302997

Model,4
Name,Lower bound,lnZs,kl,kl pi, kl diffusion, kl b
Value,66533.4,70972.2,4438.85,128.899,3502.02,807.936
Prior name,0,1,2,3
wa1,None
wa2,None
wpi,800.963,824.76,913.632,1005.65
n,6080.99,5121.2,7173.7,7016.05
c,3.4409,7.3247,29.6942,188.817
wb[0],11465.4,1030.74,1030.04,934.787
wb[1],1037.28,10355.1,1083.99,1026.65
wb[2],1048.7,1087.84,12073.6,1260.9
wb[3],945.714,1039.76,1289.49,12005
,Diffusion coefficient[um/s],,Initial Probability,
State,Average,Std,Average,Std
1,0.00353712,4.53664e-05,0.225942,0.00702288
2,0.00894094,0.000124963,0.232655,0.00709548
3,0.0258743,0.000305533,0.257724,0.00734498
4,0.168225,0.00200866,0.28368,0.00757004
Transition Probability,1(Ave),1(Std),2(Ave),2(Std),3(Ave),3(Std),4(Ave),4(Std)
1,0.792851,0.00336995,0.0712777,0.00213947,0.0712287,0.00213879,0.0646422,0.00204472
2,0.0768182,0.00229163,0.766874,0.00363853,0.0802772,0.00233826,0.0760307,0.00228082
3,0.0677846,0.00202093,0.070315,0.00205551,0.7804,0.00332814,0.0815006,0.00219962
4,0.0618922,0.00194925,0.0680468,0.00203716,0.0843908,0.00224867,0.78567,0.0033196

Model,5
Name,Lower bound,lnZs,kl,kl pi, kl diffusion, kl b
Value,66034.3,70801.1,4766.79,126.222,3750.6,889.967
Prior name,0,1,2,3,4
wa1,None
wa2,None
wpi,780.331,793.153,794.991,893.005,992.519
n,5287.63,3752.14,3791.88,6460.38,6808.93
c,2.8249,5.06024,5.38143,29.5777,187.142
wb[0],10706.1,930.92,929.942,945.887,887.566
wb[1],935.865,9106.26,911.857,977.835,947.214
wb[2],935.178,911.912,9134.88,981.891,953.136
wb[3],959.67,981.68,985.572,11375.1,1187.12
wb[4],896.514,954.224,960.657,1212.61,11767.4
,Diffusion coefficient[um/s],,Initial Probability,
State,Average,Std,Average,Std
1,0.00333967,4.59362e-05,0.183435,0.00593317
2,0.00843116,0.000137678,0.186449,0.00597066
3,0.00887233,0.00014412,0.186881,0.00597599
4,0.028619,0.000356117,0.209921,0.00624329
5,0.171805,0.00208239,0.233314,0.0064838
Transition Probability,1(Ave),1(Std),2(Ave),2(Std),3(Ave),3(Std),4(Ave),4(Std),5(Ave),5(Std)
1,0.743458,0.00363919,0.0646454,0.00204906,0.0645774,0.00204806,0.0656847,0.00206432,0.0616347,0.00200399
2,0.0726658,0.00228731,0.707061,0.00401013,0.0708017,0.00226005,0.0759246,0.00233392,0.073547,0.00230004
3,0.072399,0.00228008,0.0705978,0.00225372,0.707198,0.00400368,0.0760155,0.00233177,0.0737893,0.00230014
4,0.0619574,0.001937,0.0633784,0.0019576,0.0636297,0.00196122,0.734392,0.00354859,0.076642,0.00213742
5,0.0567724,0.00184142,0.0604269,0.00189608,0.0608343,0.00190205,0.0767896,0.00211874,0.745177,0.00346757

Suitable Model,3
