No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
3,29,36.8387,266.089,1.43581,1.65696,679.146,95.0798,-1.59998,-3.10103,10149.8,154.379,1,2,3,4,5,0
3,30,37.8034,264.01,2.67249,2.0958,414.785,62.0243,-0.579352,-3.15215,14187.4,151.627,1,2,3,4,5,0
3,31,39.1762,261.927,2.59316,2.30824,359.65,73.6294,-2.36806,-6.2169,12948.7,150.391,1,2,3,4,5,0
3,32,39.4048,260.449,1.78088,1.97708,707.472,103.556,-1.28872,4.22127,15594.6,188.243,1,2,3,4,5,0
3,33,40.0894,260.645,2.28772,2.48852,556.987,85.2477,-5.96468,2.30024,18783,197.621,1,2,3,4,5,0
3,34,41.4114,259.72,2.58684,2.17726,400.832,74.3927,-1.34654,2.48562,13803.6,160.781,1,2,3,4,5,0
3,35,42.0908,258.977,2.19696,2.17229,400.995,81.2095,-1.78425,-7.25085,11889.5,149.763,1,2,3,4,5,0
3,36,42.8021,256.565,2.10248,2.28315,482.666,87.3396,-0.203483,1.42079,13188.9,169.254,1,2,3,4,5,0
3,37,43.9394,256.106,2.18574,1.77578,453.495,97.6857,-2.94422,-3.38947,10990.3,160.982,1,2,3,4,5,0
3,38,43.9229,255.043,2.02805,2.51406,602.388,76.0018,-1.95517,-4.27417,19294.9,189.876,1,2,3,4,5,0
3,39,43.4872,256.618,2.10531,1.50499,399.074,130.732,-10.0459,-2.66212,6140.32,167.976,1,2,3,4,5,0
3,40,42.1756,258.809,2.16762,2.34643,586.902,104.99,-9.63953,-8.40254,17534.7,211.964,1,2,2,3,4,0
3,41,42.4007,258.661,2.23658,2.28798,613.105,60.6914,-5.00061,-0.162114,19116.8,178.195,1,2,2,3,4,0
3,42,42.5652,259.226,2.5075,2.60782,413.38,44.1465,-3.7603,-0.498653,16717.1,147.343,1,2,3,3,4,0
3,43,42.8869,258.133,1.84642,2.44127,324.265,88.9951,2.69793,-8.43694,9051.22,140.503,1,2,3,4,4,0
3,44,42.8659,256.632,2.17121,2.74915,502.652,99.2231,4.24859,-18.6821,19152.7,218.479,1,2,3,4,5,0
3,45,43.7841,254.741,2.63912,2.9518,497.685,91.2852,0.731959,-9.73672,22640.5,228.485,1,2,2,3,4,0
3,46,44.1571,253.993,1.99081,2.72077,551.724,126.297,0.433473,0.574083,17511.4,225.024,1,2,2,3,4,0
3,47,45.2992,253.529,2.35855,3.0639,585.796,70.651,-2.25736,-0.335673,23936.8,214.544,1,1,2,3,4,0
3,48,45.4652,253.147,2.25529,2.82687,798.906,43.0369,3.32249,-12.1971,32155.9,237.243,1,1,2,3,4,0
3,49,45.1646,253.783,2.37667,2.4742,655.043,80.559,3.29227,-8.01148,23572.5,222.515,1,1,2,3,4,0
3,50,44.9472,254.724,2.03655,2.37882,616.753,81.0229,2.78458,-3.98338,19039.6,192.361,1,1,2,3,4,0
3,51,44.8443,254.561,1.9046,2.15012,560.194,103.286,7.32071,-5.36341,14036,184.509,1,1,2,3,4,0
3,52,44.2926,254.186,1.82098,2.23492,646.131,107.234,5.52032,-5.56883,15960.8,196.864,1,2,3,3,4,0
3,53,43.3747,255.747,2.09512,2.08291,472.359,80.0797,-2.23162,-2.06216,12124.1,158.195,1,2,3,3,4,0
3,54,42.6381,257,2.6463,2.80516,485.512,38.7794,-3.69829,0.478479,21408.5,170.355,1,2,2,3,4,0
3,55,42.3892,257.632,2.60818,2.12865,591.535,73.0328,-3.72552,3.07408,20072.4,193.769,1,2,2,3,4,0
3,56,43.3089,257.397,2.21533,2.49815,393.142,77.0364,-1.60067,-3.78759,13149.8,155.592,1,2,3,3,4,0
3,57,43.3371,256.154,2.31292,2.82409,391.578,64.4359,-3.75591,0.672912,15187.8,155.556,1,2,3,4,5,0
3,58,42.1873,256.671,2.20999,2.44219,490.977,73.5255,-0.489131,-0.130835,16227.3,171,1,2,3,4,5,0
3,59,41.8561,258.248,2.42491,2.10215,483.303,86.9532,-3.3468,2.08644,14583.5,169.74,1,2,3,4,5,0
3,60,40.4291,260.085,2.48198,2.04584,521.899,90.8884,-2.53225,-0.16004,15923.7,182.367,1,2,3,4,5,0
3,61,38.7766,261.998,2.59392,2.09135,387.736,59.9907,2.98814,-4.60085,12897.5,140.207,1,2,3,4,5,0
3,62,38.7085,262.079,2.13632,2.02712,389.219,71.4076,3.68975,-1.50836,10508.3,134.036,1,2,3,4,5,0
3,63,39.5087,261.652,2.02489,2.30377,455.753,84.4596,-0.821258,-4.70982,13236,163.095,1,2,3,4,5,0
3,64,40.59,259.178,1.85814,2.50672,402.078,85.7231,-1.81029,-2.122,12000.3,155.953,1,2,3,4,5,0
3,65,40.8343,258.479,2.01368,1.87207,590.812,97.5578,1.63128,-1.575,13933.2,179.166,1,2,3,4,5,0
3,66,41.6932,256.958,2.12517,1.59461,312.118,102.57,3.13211,-4.46554,6613.44,140.266,1,2,3,4,5,0
3,67,43.2651,255.207,2.64781,2.21583,349.431,62.3788,2.81574,0.993006,12550.5,141.846,1,2,3,4,5,0
3,68,43.9426,255.226,2.00294,2.39469,394.375,76.7691,-2.94207,0.638618,12058.3,147.604,1,2,3,4,5,0
3,69,44.5992,253.452,2.53224,2.61189,361.335,71.5428,-1.95952,1.24068,14405.7,156.663,1,2,3,4,5,0
3,70,44.7904,254.237,1.89714,2.41529,455.619,78.0434,-5.3158,-1.94292,12930.8,151.858,1,2,3,4,4,0
3,71,43.6858,255.523,2.51013,2.18507,332.737,65.199,-1.95177,2.82391,10932.5,130.858,1,2,3,3,4,0
3,72,43.3592,256.118,2.36353,2.4925,296.369,52.8068,0.770583,3.17328,10676.5,116.586,1,2,3,3,4,0
