No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
2,26,154.5,0.5,3.5355339059327373,3.5355339059327373,849.0,0.0,0.0,0.0,18330.0,398.4782608695652,1,2,3,4,5,0
2,27,154.5,0.5,3.5355339059327373,3.5355339059327373,809.0,0.0,0.0,0.0,16305.0,354.45652173913044,1,2,3,4,5,0
2,28,158.5,0.5,3.5355339059327373,3.5355339059327373,608.0,0.0,0.0,0.0,11788.0,256.2608695652174,1,2,2,3,4,0
2,29,159.0,0.5,3.5355339059327373,3.5355339059327373,697.5,0.0,0.0,0.0,11616.5,-1.0,1,2,2,3,4,0
2,30,159.5,0.5,3.5355339059327373,3.5355339059327373,787.0,0.0,0.0,0.0,11445.0,248.80434782608697,1,2,2,3,4,0
2,31,157.5,0.5,3.5355339059327373,3.5355339059327373,623.0,0.0,0.0,0.0,10317.0,224.2826086956522,1,2,2,3,4,0
2,32,158.5,0.5,3.5355339059327373,3.5355339059327373,712.5,0.0,0.0,0.0,11808.5,-1.0,1,2,2,3,4,0
2,33,159.5,0.5,3.5355339059327373,3.5355339059327373,802.0,0.0,0.0,0.0,13300.0,289.1304347826087,,,,,,0
3,1,133.63927610823598,4.949614684560884,3.5355339059327373,3.5355339059327373,836.0,0.0,0.0,0.0,18934.0,236.675,1,1,2,2,3,0
3,2,133.58464611350286,4.735973228131238,3.5355339059327373,3.5355339059327373,938.0,0.0,0.0,0.0,30823.0,385.2875,1,1,2,3,4,0
3,3,132.9759491601248,3.576775503727697,3.5355339059327373,3.5355339059327373,1127.0,0.0,0.0,0.0,38349.0,525.3287671232877,1,1,2,3,4,0
3,4,133.3748944835136,3.6255700630717,3.5355339059327373,3.5355339059327373,1210.0,0.0,0.0,0.0,39344.0,538.9589041095891,1,2,3,4,5,0
3,5,135.1280433184029,1.6626631483738836,3.5355339059327373,3.5355339059327373,1006.0,0.0,0.0,0.0,29093.0,528.9636363636364,1,2,3,4,5,0
3,6,133.89328188017728,4.319944005481488,3.5355339059327373,3.5355339059327373,1281.0,0.0,0.0,0.0,30045.0,375.5625,1,1,2,2,3,0
3,7,133.41318414749526,4.521455659088281,3.5355339059327373,3.5355339059327373,1289.0,0.0,0.0,0.0,29649.0,370.6125,1,1,2,2,3,0
3,8,133.33935696813967,5.394311112962576,3.5355339059327373,3.5355339059327373,1092.0,0.0,0.0,0.0,29512.0,364.34567901234567,1,1,2,2,3,0
3,9,133.84593076947183,4.644078884977554,3.5355339059327373,3.5355339059327373,1070.0,0.0,0.0,0.0,27562.0,344.525,1,1,1,2,3,0
3,10,133.28692366246142,4.59774065326135,3.5355339059327373,3.5355339059327373,957.0,0.0,0.0,0.0,22471.0,280.8875,1,1,1,2,2,0
3,11,133.47770268442446,4.525975969487811,3.5355339059327373,3.5355339059327373,1221.0,0.0,0.0,0.0,29837.0,372.9625,1,1,1,2,2,0
3,12,133.20534144607953,4.564400380259169,3.5355339059327373,3.5355339059327373,1539.0,0.0,0.0,0.0,32485.0,406.0625,1,1,1,2,3,0
3,13,132.40266078537059,4.534311525235051,3.5355339059327373,3.5355339059327373,1192.0,0.0,0.0,0.0,37261.0,465.7625,1,1,1,2,2,0
3,14,132.9872009914185,4.629001634015313,3.5355339059327373,3.5355339059327373,1045.0,0.0,0.0,0.0,36177.0,452.2125,1,1,1,2,2,0
3,15,132.87215257449088,5.03784004188811,3.5355339059327373,3.5355339059327373,1129.0,0.0,0.0,0.0,31875.0,393.51851851851853,1,1,2,3,4,0
3,16,133.0603174643076,5.561978668988964,3.5355339059327373,3.5355339059327373,1360.0,0.0,0.0,0.0,44757.0,552.5555555555555,1,1,2,3,4,0
3,17,133.19742015521732,4.439608418691482,3.5355339059327373,3.5355339059327373,1254.0,0.0,0.0,0.0,40622.0,507.775,1,1,2,3,4,0
3,18,133.51571659478458,3.1473455441413645,3.5355339059327373,3.5355339059327373,1305.0,0.0,0.0,0.0,37472.0,513.3150684931506,1,1,2,3,4,0
3,19,132.66265928061955,2.896338649846826,3.5355339059327373,3.5355339059327373,1083.0,0.0,0.0,0.0,28855.0,450.859375,1,2,2,3,4,0
3,20,133.26217967968577,4.707150287388357,3.5355339059327373,3.5355339059327373,1204.0,0.0,0.0,0.0,36125.0,451.5625,1,1,2,3,4,0
3,21,132.75994344233524,4.775718985060403,3.5355339059327373,3.5355339059327373,1049.0,0.0,0.0,0.0,30499.0,381.2375,1,1,2,3,4,0
3,22,132.57967055762956,5.097743553201413,3.5355339059327373,3.5355339059327373,1309.0,0.0,0.0,0.0,34001.0,419.7654320987654,1,1,2,3,4,0
3,23,132.97766480140908,5.132185339777742,3.5355339059327373,3.5355339059327373,1067.0,0.0,0.0,0.0,25576.0,315.75308641975306,1,1,2,3,4,0
3,24,132.5149393538729,6.0626680676437426,3.5355339059327373,3.5355339059327373,1166.0,0.0,0.0,0.0,32438.0,400.4691358024691,1,2,3,4,5,0
3,25,132.90671642750127,3.3262559773173503,3.5355339059327373,3.5355339059327373,1391.0,0.0,0.0,0.0,37605.0,515.1369863013699,1,2,2,3,4,0
3,26,133.60032988054573,4.314152997303758,3.5355339059327373,3.5355339059327373,827.0,0.0,0.0,0.0,20197.0,252.4625,1,1,2,3,4,0
3,27,133.10529301307537,4.6505521789266036,3.5355339059327373,3.5355339059327373,961.0,0.0,0.0,0.0,23614.0,295.175,1,1,2,3,4,0
3,28,133.50420960876147,4.447523641812803,3.5355339059327373,3.5355339059327373,809.0,0.0,0.0,0.0,24439.0,305.4875,1,1,2,3,4,0
3,29,133.25382510275816,4.606743767019888,3.5355339059327373,3.5355339059327373,1035.0,0.0,0.0,0.0,23994.0,299.925,1,1,2,3,4,0
3,30,133.64783439210666,3.286738154678097,3.5355339059327373,3.5355339059327373,1080.0,0.0,0.0,0.0,30117.0,412.56164383561645,1,1,2,3,4,0
3,31,134.23069472965432,3.214919541226327,3.5355339059327373,3.5355339059327373,933.0,0.0,0.0,0.0,29429.0,403.13698630136986,1,2,3,4,5,0
3,32,133.38240538155887,4.5982679835587135,3.5355339059327373,3.5355339059327373,1017.0,0.0,0.0,0.0,30751.0,384.3875,1,2,3,4,5,0
3,33,134.5,0.5,3.5355339059327373,3.5355339059327373,1200.0,0.0,0.0,0.0,27137.0,589.9347826086956,1,2,3,4,5,0
3,34,134.13512193092959,3.3642540262408875,3.5355339059327373,3.5355339059327373,962.0,0.0,0.0,0.0,32105.0,439.7945205479452,1,2,3,4,5,0
3,35,133.39300142523845,4.789793436231028,3.5355339059327373,3.5355339059327373,1415.0,0.0,0.0,0.0,42166.0,527.075,1,2,2,3,4,0
3,36,133.5111656196485,4.731764284803732,3.5355339059327373,3.5355339059327373,1092.0,0.0,0.0,0.0,31632.0,395.4,1,2,2,3,4,0
3,37,134.5316050443478,3.047640220268592,3.5355339059327373,3.5355339059327373,1175.0,0.0,0.0,0.0,34191.0,468.36986301369865,1,2,2,3,4,0
3,38,133.70489557011544,4.186635818286926,3.5355339059327373,3.5355339059327373,1183.0,0.0,0.0,0.0,28620.0,357.75,1,1,2,3,4,0
3,39,133.5298730288681,4.21688152584687,3.5355339059327373,3.5355339059327373,927.0,0.0,0.0,0.0,27351.0,341.8875,1,1,2,3,4,0
3,40,134.11101422211397,3.6211764746811665,3.5355339059327373,3.5355339059327373,895.0,0.0,0.0,0.0,28007.0,383.6575342465753,1,1,2,3,4,0
3,41,133.38433244609135,4.257194636313791,3.5355339059327373,3.5355339059327373,1021.0,0.0,0.0,0.0,22110.0,276.375,1,1,2,3,4,0
3,42,133.73117791391059,3.216891261948696,3.5355339059327373,3.5355339059327373,1283.0,0.0,0.0,0.0,25383.0,347.71232876712327,1,1,2,3,4,0
3,43,133.23771569758068,3.752910925144881,3.5355339059327373,3.5355339059327373,815.0,0.0,0.0,0.0,22173.0,303.73972602739724,1,1,2,3,4,0
3,44,132.94056206146695,2.814114718911788,3.5355339059327373,3.5355339059327373,1123.0,0.0,0.0,0.0,21564.0,336.9375,1,2,2,3,4,0
3,45,133.7710812394378,4.1162381215665995,3.5355339059327373,3.5355339059327373,1290.0,0.0,0.0,0.0,30121.0,376.5125,1,2,2,3,4,0
3,46,133.33398635084012,4.577113385284653,3.5355339059327373,3.5355339059327373,1035.0,0.0,0.0,0.0,34014.0,425.175,1,2,3,4,5,0
3,47,135.32969140499543,6.382968762319223,3.5355339059327373,3.5355339059327373,1139.0,0.0,0.0,0.0,46179.0,570.1111111111111,1,2,3,4,5,0
3,48,132.8594791630945,4.137173465858396,3.5355339059327373,3.5355339059327373,1344.0,0.0,0.0,0.0,32531.0,406.6375,1,2,3,4,5,0
3,49,133.28822351351812,4.352667375761529,3.5355339059327373,3.5355339059327373,831.0,0.0,0.0,0.0,25963.0,324.5375,1,2,3,4,5,0
3,50,131.81703246363946,4.427551585567081,3.5355339059327373,3.5355339059327373,1176.0,0.0,0.0,0.0,31388.0,392.35,1,2,3,4,5,0
3,51,133.05546327217363,2.6278336407115734,3.5355339059327373,3.5355339059327373,1211.0,0.0,0.0,0.0,34199.0,534.359375,1,2,3,4,5,0
3,52,133.4904084575699,3.698583197948701,3.5355339059327373,3.5355339059327373,1059.0,0.0,0.0,0.0,36260.0,496.71232876712327,1,2,3,4,5,0
3,53,132.5,0.5,3.5355339059327373,3.5355339059327373,933.0,0.0,0.0,0.0,21250.0,461.95652173913044,1,2,3,4,5,0
3,54,132.89896912220686,2.098090647480349,3.5355339059327373,3.5355339059327373,2222.0,0.0,0.0,0.0,43961.0,686.890625,1,2,3,4,5,0
3,55,131.23707388996147,6.520243534385559,3.5355339059327373,3.5355339059327373,1553.0,0.0,0.0,0.0,66827.0,825.0246913580247,1,2,3,4,5,0
3,56,133.2795984105563,4.787760431995614,3.5355339059327373,3.5355339059327373,1262.0,0.0,0.0,0.0,36078.0,450.975,1,1,2,2,3,0
3,57,133.06295379812573,4.988788944702403,3.5355339059327373,3.5355339059327373,1621.0,0.0,0.0,0.0,55214.0,690.175,1,1,2,2,3,0
3,58,133.34608082814995,5.652086700281266,3.5355339059327373,3.5355339059327373,2148.0,0.0,0.0,0.0,62535.0,772.0370370370371,1,1,2,2,3,0
3,59,134.10640121179276,5.5515612694676735,3.5355339059327373,3.5355339059327373,1857.0,0.0,0.0,0.0,81200.0,1002.4691358024692,1,1,2,4,5,0
3,60,134.3072101740236,4.527032579005159,3.5355339059327373,3.5355339059327373,1553.0,0.0,0.0,0.0,53603.0,670.0375,1,2,3,4,5,0
3,61,130.5,0.5,3.5355339059327373,3.5355339059327373,1256.0,0.0,0.0,0.0,24522.0,533.0869565217391,1,2,3,4,5,0
3,62,133.62645532680398,4.513856406757755,3.5355339059327373,3.5355339059327373,1248.0,0.0,0.0,0.0,35340.0,441.75,,,,,,0
4,1,55.72001819061815,9.268327541627675,3.5355339059327373,3.5355339059327373,1021.0,0.0,0.0,0.0,39168.0,483.55555555555554,1,1,2,3,4,0
4,2,56.9231801172269,9.792990113067155,3.5355339059327373,3.5355339059327373,975.0,0.0,0.0,0.0,39691.0,490.01234567901236,1,1,2,3,4,0
4,3,56.71023499960884,10.206815330163291,3.5355339059327373,3.5355339059327373,1043.0,0.0,0.0,0.0,38334.0,-1.0,1,1,2,3,4,0
4,4,56.49728988199079,10.620640547259425,3.5355339059327373,3.5355339059327373,1111.0,0.0,0.0,0.0,36977.0,456.5061728395062,1,2,2,3,4,0
4,5,56.02045888052942,12.301986063000806,3.5355339059327373,3.5355339059327373,1341.0,0.0,0.0,0.0,48640.0,600.4938271604939,1,2,2,3,4,0
4,6,56.25895231185457,11.337092177251852,3.5355339059327373,3.5355339059327373,1583.0,0.0,0.0,0.0,49900.0,616.0493827160494,1,2,2,3,4,0
4,7,56.73709689873698,10.950558445018833,3.5355339059327373,3.5355339059327373,1675.0,0.0,0.0,0.0,54416.0,671.8024691358024,1,2,3,4,5,0
4,8,57.6939221348931,8.688263461524809,3.5355339059327373,3.5355339059327373,1065.0,0.0,0.0,0.0,39366.0,486.0,1,2,3,4,5,0
4,9,57.65582251375203,11.16664872735013,3.5355339059327373,3.5355339059327373,1104.0,0.0,0.0,0.0,43001.0,530.8765432098766,1,2,2,3,4,0
4,10,57.84056442494833,9.803706660146743,3.5355339059327373,3.5355339059327373,1100.0,0.0,0.0,0.0,43940.0,542.4691358024692,1,1,2,3,4,0
4,11,56.828921324627764,10.124234391935225,3.5355339059327373,3.5355339059327373,1800.0,0.0,0.0,0.0,48881.0,603.4691358024692,1,1,2,3,4,0
4,12,56.7756691958954,11.062845182469792,3.5355339059327373,3.5355339059327373,1469.0,0.0,0.0,0.0,48200.0,595.0617283950618,1,1,2,3,4,0
4,13,56.21426128758316,10.866281508770202,3.5355339059327373,3.5355339059327373,1595.0,0.0,0.0,0.0,48826.0,602.7901234567901,1,1,2,3,4,0
4,14,55.59594282438497,11.295227255865802,3.5355339059327373,3.5355339059327373,1311.0,0.0,0.0,0.0,52116.0,643.4074074074074,1,2,2,3,4,0
4,15,57.42434351151883,10.80940329982295,3.5355339059327373,3.5355339059327373,1211.0,0.0,0.0,0.0,37662.0,464.962962962963,1,1,2,3,4,0
4,16,57.4660846392703,10.559734249638646,3.5355339059327373,3.5355339059327373,1180.0,0.0,0.0,0.0,42711.0,527.2962962962963,1,1,2,3,4,0
4,17,56.72975174930289,9.781665893495989,3.5355339059327373,3.5355339059327373,1127.0,0.0,0.0,0.0,42330.0,522.5925925925926,1,2,2,3,4,0
4,18,56.911108800493835,8.798468975221095,3.5355339059327373,3.5355339059327373,1227.0,0.0,0.0,0.0,36917.0,455.7654320987654,1,2,2,3,4,0
4,19,55.847972003809986,10.331477827967285,3.5355339059327373,3.5355339059327373,832.0,0.0,0.0,0.0,29339.0,362.2098765432099,1,2,2,3,4,0
4,20,56.44896796478897,9.908095802593285,3.5355339059327373,3.5355339059327373,1157.0,0.0,0.0,0.0,33268.0,410.71604938271605,1,2,3,4,5,0
4,21,55.0796797838554,9.596029054084125,3.5355339059327373,3.5355339059327373,1197.0,0.0,0.0,0.0,30888.0,381.3333333333333,1,2,3,4,5,0
4,22,50.33844872011848,8.527552667750346,3.5355339059327373,3.5355339059327373,972.0,0.0,0.0,0.0,36955.0,456.2345679012346,1,2,3,4,5,0
4,23,56.79912894950837,11.863856566009414,3.5355339059327373,3.5355339059327373,1207.0,0.0,0.0,0.0,50547.0,624.0370370370371,1,1,1,1,1,0
4,24,56.593153146182644,11.583117470092954,3.5355339059327373,3.5355339059327373,1217.5,0.0,0.0,0.0,45104.0,-1.0,1,1,1,1,1,0
4,25,56.387177342856916,11.302378374176495,3.5355339059327373,3.5355339059327373,1228.0,0.0,0.0,0.0,39661.0,489.641975308642,1,1,2,3,4,0
4,26,55.78703357565357,10.933334112141274,3.5355339059327373,3.5355339059327373,1496.0,0.0,0.0,0.0,50582.0,624.4691358024692,1,1,2,3,4,0
4,27,56.325058417920566,11.750857384035035,3.5355339059327373,3.5355339059327373,1650.0,0.0,0.0,0.0,44292.0,546.8148148148148,1,2,3,3,4,0
4,28,55.19939233886868,9.790036703245429,3.5355339059327373,3.5355339059327373,1579.0,0.0,0.0,0.0,46979.0,579.9876543209876,1,2,2,3,4,0
4,29,55.00770256659676,10.356834866659593,3.5355339059327373,3.5355339059327373,1281.0,0.0,0.0,0.0,47460.0,585.925925925926,1,2,3,3,4,0
4,30,54.92140517690433,9.392315891397473,3.5355339059327373,3.5355339059327373,1418.0,0.0,0.0,0.0,47776.0,589.8271604938271,1,2,3,4,5,0
4,31,56.75352728023501,10.79822173548881,3.5355339059327373,3.5355339059327373,967.0,0.0,0.0,0.0,31935.0,394.25925925925924,1,2,3,4,5,0
4,32,55.52139580056763,9.411736788261472,3.5355339059327373,3.5355339059327373,1145.0,0.0,0.0,0.0,47454.0,585.8518518518518,1,2,3,4,5,0
4,33,56.856290744615684,10.47913234278575,3.5355339059327373,3.5355339059327373,949.0,0.0,0.0,0.0,38325.0,473.14814814814815,1,2,3,4,5,0
4,34,56.258059083623124,9.659722647992039,3.5355339059327373,3.5355339059327373,1106.0,0.0,0.0,0.0,40401.0,498.77777777777777,1,2,3,4,5,0
4,35,58.49809288441658,9.28092983278806,3.5355339059327373,3.5355339059327373,1401.0,0.0,0.0,0.0,49319.0,608.8765432098766,1,2,3,4,5,0
4,36,56.79655885578479,9.573155213079966,3.5355339059327373,3.5355339059327373,1389.0,0.0,0.0,0.0,57246.0,706.7407407407408,1,2,3,4,5,0
4,37,56.5,10.5,3.5355339059327373,3.5355339059327373,1182.0,0.0,0.0,0.0,40633.0,501.641975308642,1,2,3,4,5,0
4,38,56.549952408733475,6.574691316431695,3.5355339059327373,3.5355339059327373,1051.0,0.0,0.0,0.0,31567.0,389.71604938271605,1,2,3,4,5,0
4,39,57.28144669526986,6.122561989393603,3.5355339059327373,3.5355339059327373,1080.0,0.0,0.0,0.0,38351.0,473.4691358024691,1,2,3,4,5,0
4,40,57.31844617148432,7.595299501648172,3.5355339059327373,3.5355339059327373,1100.0,0.0,0.0,0.0,38708.0,477.87654320987656,1,2,3,4,5,0
4,41,56.66169695219823,11.806410879899335,3.5355339059327373,3.5355339059327373,914.0,0.0,0.0,0.0,31888.0,393.679012345679,1,2,2,3,4,0
4,42,56.15803457035099,10.990038198083077,3.5355339059327373,3.5355339059327373,1075.0,0.0,0.0,0.0,30021.0,370.6296296296296,1,2,2,3,4,0
4,43,56.395186116904874,9.668695756047466,3.5355339059327373,3.5355339059327373,1058.0,0.0,0.0,0.0,31538.0,389.358024691358,1,2,2,3,4,0
4,44,56.893115507542845,10.026435833780214,3.5355339059327373,3.5355339059327373,860.0,0.0,0.0,0.0,30440.0,375.8024691358025,1,2,2,3,4,0
4,45,55.98586517473822,11.950342638754131,3.5355339059327373,3.5355339059327373,1021.0,0.0,0.0,0.0,39407.0,486.5061728395062,1,1,2,3,4,0
4,46,56.13438484403156,12.243213704918515,3.5355339059327373,3.5355339059327373,1214.0,0.0,0.0,0.0,46670.0,576.1728395061729,1,2,2,3,4,0
4,47,56.19642596104467,10.731449847396217,3.5355339059327373,3.5355339059327373,1262.0,0.0,0.0,0.0,34286.0,423.28395061728395,1,1,2,3,4,0
