No,Time [frame],xg [px],yg [px],sigma x [px],sigma y [px],Imax [a.u.],Iback [a.u.],a [a.u./px],b[a.u./px],Raw Intensity[au],Average Intensity[au/px^2],Model 1,Model 2,Model 3,Model 4,Model 5,Label
6,2,114.643,316.11,3.5826,2.25418,1309.41,866.319,13.5722,-17.3976,63193.2,1268.14,1,2,3,4,5,0
6,3,112.297,315.299,3.22803,2.38621,1538.26,853.747,-16.1108,35.1855,74353.6,1327.91,1,2,3,4,5,0
6,4,109.187,317.128,3.11887,2.12827,1381.91,682.107,21.3286,12.5368,54290.8,1009.57,1,2,3,4,5,0
6,5,108.186,316.342,2.30751,1.78185,1134.15,651.338,34.6398,3.07659,29012.9,856.746,1,2,3,4,5,0
6,6,108.236,314.409,3.13099,1.46537,1087.69,510.732,26.0318,-55.3469,28230.6,705.846,1,2,3,4,5,0
6,7,106.876,314.676,3.04673,1.64931,1037.05,442.272,-20.0537,-15.6141,32761.5,664.902,1,2,3,4,5,0
6,8,105.516,314.942,2.96247,1.83325,986.402,373.811,-66.1391,24.1186,37292.4,623.959,1,2,3,4,5,0
6,9,102.749,314.446,1.99786,2.07656,1151.3,549.726,-17.8985,8.41824,31159.4,736.018,1,2,3,4,5,0
6,10,101.085,314.738,2.56801,4.01005,1221.01,289.489,3.80341,-0.419795,68209.3,718.509,1,2,3,4,5,0
6,11,99.5881,314.215,1.82695,3.21635,1217.9,311.251,10.0345,-3.56161,44521.6,583.609,1,2,3,4,5,0
6,12,98.7925,313.679,2.15309,3.13506,1055.99,292.275,20.6461,0.791785,41091.9,532.876,1,2,3,4,5,0
6,13,99.6404,311.931,1.97666,2.89094,776.514,339.026,24.8482,10.075,27358.6,499.84,1,2,3,4,5,0
6,14,99.9696,311.712,2.21978,3.49884,780.122,319.01,27.5887,-11.7835,36402.9,538.964,1,2,3,4,5,0
6,15,99.0826,313.677,2.22085,2.82606,772.148,255.656,12.8564,-14.834,30513.1,446.426,1,2,3,4,5,0
6,16,98.3307,314.041,2.42063,4.07157,651.894,218.869,6.42934,-0.562316,34804.8,452.29,1,2,3,4,5,0
6,17,97.9835,317.978,2.28189,3.81063,796.463,233.055,-4.42127,3.4222,37932.8,480.006,1,2,3,4,5,0
6,18,97.6363,321.915,2.14315,3.54968,941.033,247.24,-15.2719,7.40672,41060.8,507.722,1,2,3,4,5,0
6,19,98.4461,322.233,3.61305,4.20322,884.278,168.755,-4.47355,-1.59346,58285.4,557.059,1,2,3,4,5,0
6,20,99.8952,323.777,1.93307,3.08651,1102.54,388.289,0.734586,-34.1103,41167.4,630.964,1,1,2,2,3,0
6,21,100.249,324.156,2.2417,3.14477,1028.85,364.798,-11.8802,-18.8304,42739.2,613.763,1,1,2,2,3,0
6,22,99.4985,324.38,2.22,2.4295,1256.64,319.527,12.4465,12.9899,46299.9,591.781,1,1,2,2,3,0
6,23,99.0796,324.896,1.84373,1.87479,1481.65,541.108,8.13882,13.5732,32107.8,722.953,1,1,2,2,3,0
6,24,98.4519,324.585,1.96665,2.0109,1471.99,658.038,-15.8559,17.216,36367.2,868.923,1,2,3,4,5,0
6,25,96.1345,325.552,3.84409,3.484,1759.19,285.612,21.1798,-32.0644,116225,1010.05,1,2,3,4,5,0
6,26,95.944,324.88,3.10642,3.48027,2062.63,337.923,34.0053,-1.81345,122440,1083.82,1,2,3,4,5,0
6,27,94.775,327.595,1.99865,1.87844,1618.84,658.637,89.5685,-74.5378,38069.7,875.077,1,2,3,4,5,0
6,28,95.0895,327.863,1.77645,1.93053,1785.93,644.375,70.3189,-75.2869,38393.5,894.065,1,2,3,4,5,0
6,29,95.7348,325.987,2.63401,2.97097,1675.23,447.382,41.3056,-28.2948,77101.5,916.207,1,1,1,1,1,0
6,30,95.5469,326.145,2.79411,3.00121,1820.88,324.79,26.441,-26.1836,90165.7,862.953,1,1,1,1,1,0
6,31,95.435,325.944,2.956,2.91693,2021.48,316.739,24.142,-23.3971,100861,956.189,1,1,3,4,5,0
6,32,96.0465,325.334,2.91336,3.39535,2035.14,332.937,8.7774,-39.4855,111499,1031.07,1,2,3,4,5,0
6,33,96.7637,322.92,2.59642,3.23888,1908.42,473.138,-3.93882,35.7274,88286.8,992.97,,,,,,0
7,1,125.086,266.908,3.30363,3.19427,1273.81,487.634,0.0589008,-22.6092,78836.2,995.556,1,2,3,3,4,0
7,2,126.048,268.585,2.67686,2.30513,1163.17,520.322,10.3792,-72.4272,42074.9,757.331,1,2,2,3,4,0
7,3,127.149,268.762,2.55251,2.03508,1335.56,457.025,-20.6633,-44.2002,42878,729.296,1,1,2,3,4,0
7,4,126.501,268.049,3.63623,2.41701,1466.34,367.027,8.96679,-30.1979,71571.8,802.112,1,1,2,3,4,0
7,5,126.985,268.158,4.18085,3.11582,1934.41,-63.7656,-30.1769,-64.3324,137311,812.249,1,1,2,2,2,0
7,6,126.625,267.924,3.88095,3.09299,1996.75,54.1152,-43.9043,-64.8888,132769,910.645,1,1,2,2,2,0
7,7,126.585,268.343,3.05776,2.8164,1958.26,338.471,-52.3591,-69.8842,98787,939.059,1,1,2,3,4,0
7,8,126.622,269.008,3.21276,3.27708,2003.23,166.455,-53.6518,-91.7207,121707,902.396,1,2,2,3,5,0
7,9,125.213,267.448,2.97188,3.32567,2242.82,195.843,-43.1001,-24.5621,137268,1052.25,1,1,2,3,4,0
7,10,125.052,267.034,2.93295,2.8453,2759.69,188.363,-41.591,-37.6055,147897,1084.47,1,1,1,1,2,0
7,11,125.436,267.552,3.67917,3.52393,3431.44,-769.152,-96.7261,-109.314,270479,1028.92,1,1,1,1,1,0
7,12,125.533,267.751,3.67482,3.42981,3380.4,-752.584,-92.6038,-109.081,283707,1065.73,1,1,1,1,1,0
7,13,125.723,268.042,3.75818,2.93387,2292.13,235.616,-7.43513,-44.0446,139447,1094.25,1,2,2,4,5,0
7,14,127.225,268.419,3.17955,2.52606,1870.75,496.298,-59.1684,-49.9534,87299.6,1022.5,1,2,3,4,5,0
7,15,127.713,268.824,2.91362,2.39751,1982.53,458.939,-74.6809,-62.213,89159.2,1022.16,1,2,3,4,5,0
7,16,123.858,266.174,4.01147,3.59039,2163.5,-244.048,-52.8694,-46.7037,197520,1049.59,1,2,3,4,5,0
7,17,123.011,265.672,2.59978,2.45243,1408.25,685.218,7.51743,22.372,58813.3,1063.67,1,1,2,2,3,0
7,18,122.79,265.257,2.36806,2.80782,1603.37,704.591,3.39577,37.0755,65842.3,1099.9,1,1,2,2,3,0
7,19,123.127,264.914,3.29765,3.7403,1515.58,341.817,-18.8658,22.8866,108280,1027.93,1,2,3,4,5,0
7,20,121.807,262.802,2.99281,3.33894,1292.81,306.045,72.0763,73.6004,83758.5,827.515,1,2,3,4,5,0
7,21,121.42,262.858,2.18161,2.59725,1402.19,528.017,65.0616,41.2748,54107.8,831.107,1,2,3,4,5,0
7,22,122.257,263.192,2.07885,2.75209,1189.02,619.333,41.8418,38.4474,41629.9,873.343,1,2,3,4,5,0
7,23,123.417,265.697,3.66983,4.14827,1539.67,190.712,-7.33489,-21.2407,115996,983.669,1,1,2,2,3,0
7,24,123.341,265.953,2.84149,2.72129,1105.91,646.693,25.7891,-25.4951,50492.1,972.905,1,1,2,2,3,0
7,25,124.002,266.214,2.46246,2.10289,1310.57,816.325,18.8082,-29.707,41883.4,1045.56,1,1,2,2,3,0
7,26,124.045,265.754,3.966,3.64187,1615.47,505.763,22.7384,-31.697,115174,1238.96,1,1,2,2,3,0
7,27,124.817,265.771,3.7722,3.18926,2093.49,551.758,-20.0631,-31.8682,134983,1390.77,1,1,2,2,3,0
7,28,124.55,266.253,3.98162,2.28609,1792.06,829.038,-6.45193,-22.906,86443.7,1337.75,1,1,2,2,3,0
7,29,124.884,267.117,3.77192,2.86757,1811.77,653.371,-2.11156,-27.5271,103699,1285.05,1,1,2,3,5,0
